updated_at,id,start_date,end_date,election_type,result_type,special,office,district,name_raw,last_name,first_name,suffix,middle_name,party,parent_jurisdiction,jurisdiction,division,votes,votes_type,total_votes,winner,write_in,year
2016-02-21 22:08:33.744000,tx-2016-01-26-special-general-runoff,2016-01-26 00:00:00,2016-01-26 00:00:00,general-runoff,certified,True,State Representative,118  Unexpired Term,John Lujan,,,,,REP,Texas,BEXAR,ocd-division/country:us/state:tx/county:bexar,1880,,,,,2016
2016-02-21 22:08:33.744000,tx-2016-01-26-special-general-runoff,2016-01-26 00:00:00,2016-01-26 00:00:00,general-runoff,certified,True,State Representative,118  Unexpired Term,Tomas Uresti,,,,,DEM,Texas,BEXAR,ocd-division/country:us/state:tx/county:bexar,1709,,,,,2016
2016-02-21 22:08:33.744000,tx-2016-01-26-special-general-runoff,2016-01-26 00:00:00,2016-01-26 00:00:00,general-runoff,certified,True,State Representative,118  Unexpired Term,Total,,,,,,Texas,BEXAR,ocd-division/country:us/state:tx/county:bexar,3589,,,,,2016
2016-02-21 22:08:28.697000,tx-2016-01-26-special-general-runoff,2016-01-26 00:00:00,2016-01-26 00:00:00,general-runoff,certified,True,State Representative,118  Unexpired Term,John Lujan,,,,,REP,,Texas,ocd-division/country:us/state:tx,1880,,,,,2016
2016-02-21 22:08:28.697000,tx-2016-01-26-special-general-runoff,2016-01-26 00:00:00,2016-01-26 00:00:00,general-runoff,certified,True,State Representative,118  Unexpired Term,Tomas Uresti,,,,,DEM,,Texas,ocd-division/country:us/state:tx,1709,,,,,2016
2016-02-21 22:08:28.697000,tx-2016-01-26-special-general-runoff,2016-01-26 00:00:00,2016-01-26 00:00:00,general-runoff,certified,True,State Representative,118  Unexpired Term,Total,,,,,,,Texas,ocd-division/country:us/state:tx,3589,,,,,2016
