updated_at,id,start_date,end_date,election_type,result_type,special,office,district,name_raw,last_name,first_name,suffix,middle_name,party,parent_jurisdiction,jurisdiction,division,votes,votes_type,total_votes,winner,write_in,year
2016-02-23 19:17:52.666000,tx-2014-01-28-special-general-runoff,2014-01-28 00:00:00,2014-01-28 00:00:00,general-runoff,certified,True,State Representative,50,Total,,,,,,Texas,TRAVIS,ocd-division/country:us/state:tx/county:travis,10520,,,,,2014
2016-02-23 19:17:52.666000,tx-2014-01-28-special-general-runoff,2014-01-28 00:00:00,2014-01-28 00:00:00,general-runoff,certified,True,State Representative,50,Mike VanDeWalle,,,,,REP,Texas,TRAVIS,ocd-division/country:us/state:tx/county:travis,4245,,,,,2014
2016-02-23 19:17:52.666000,tx-2014-01-28-special-general-runoff,2014-01-28 00:00:00,2014-01-28 00:00:00,general-runoff,certified,True,State Representative,50,Celia Israel,,,,,DEM,Texas,TRAVIS,ocd-division/country:us/state:tx/county:travis,6275,,,,,2014
2016-02-23 19:17:50.325000,tx-2014-01-28-special-general-runoff,2014-01-28 00:00:00,2014-01-28 00:00:00,general-runoff,certified,True,State Representative,50,Total,,,,,,,Texas,ocd-division/country:us/state:tx,10520,,,,,2014
2016-02-23 19:17:50.325000,tx-2014-01-28-special-general-runoff,2014-01-28 00:00:00,2014-01-28 00:00:00,general-runoff,certified,True,State Representative,50,Mike VanDeWalle,,,,,REP,,Texas,ocd-division/country:us/state:tx,4245,,,,,2014
2016-02-23 19:17:50.325000,tx-2014-01-28-special-general-runoff,2014-01-28 00:00:00,2014-01-28 00:00:00,general-runoff,certified,True,State Representative,50,Celia Israel,,,,,DEM,,Texas,ocd-division/country:us/state:tx,6275,,,,,2014
