updated_at,id,start_date,end_date,election_type,result_type,special,office,district,name_raw,last_name,first_name,suffix,middle_name,party,parent_jurisdiction,jurisdiction,division,votes,votes_type,total_votes,winner,write_in,year
2016-02-23 21:39:51.312000,tx-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,State Representative,80,Total,,,,,,Texas,ZAVALA,ocd-division/country:us/state:tx/county:zavala,3496,,,,,2008
2016-02-23 21:39:51.312000,tx-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,State Representative,80,Tracy O. King,,,,,DEM,Texas,ZAVALA,ocd-division/country:us/state:tx/county:zavala,3496,,,,,2008
2016-02-23 21:39:51.312000,tx-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,State Senator,21,Total,,,,,,Texas,ZAVALA,ocd-division/country:us/state:tx/county:zavala,3676,,,,,2008
2016-02-23 21:39:51.312000,tx-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,State Senator,21,Barry L.  Allison,,,,,LIB,Texas,ZAVALA,ocd-division/country:us/state:tx/county:zavala,46,,,,,2008
2016-02-23 21:39:51.312000,tx-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,State Senator,21,Judith Zaffirini,,,,,DEM,Texas,ZAVALA,ocd-division/country:us/state:tx/county:zavala,3317,,,,,2008
2016-02-23 21:39:51.312000,tx-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,State Senator,21,Louis H. Bruni,,,,,REP,Texas,ZAVALA,ocd-division/country:us/state:tx/county:zavala,313,,,,,2008
2016-02-23 21:39:51.312000,tx-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,Railroad Commissioner,,Total,,,,,,Texas,ZAVALA,ocd-division/country:us/state:tx/county:zavala,3528,,,,,2008
2016-02-23 21:39:51.312000,tx-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,Railroad Commissioner,,David Floyd,,,,,LIB,Texas,ZAVALA,ocd-division/country:us/state:tx/county:zavala,83,,,,,2008
2016-02-23 21:39:51.312000,tx-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,Railroad Commissioner,,Mark Thompson,,,,,DEM,Texas,ZAVALA,ocd-division/country:us/state:tx/county:zavala,2992,,,,,2008
2016-02-23 21:39:51.312000,tx-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,Railroad Commissioner,,Michael L. Williams,,,,,REP,Texas,ZAVALA,ocd-division/country:us/state:tx/county:zavala,453,,,,,2008
2016-02-23 21:39:51.312000,tx-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,U. S. Representative,23,Total,,,,,,Texas,ZAVALA,ocd-division/country:us/state:tx/county:zavala,3742,,,,,2008
2016-02-23 21:39:51.312000,tx-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,U. S. Representative,23,Lani  Connolly,,,,,LIB,Texas,ZAVALA,ocd-division/country:us/state:tx/county:zavala,32,,,,,2008
2016-02-23 21:39:51.312000,tx-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,U. S. Representative,23,Ciro D. Rodriguez,,,,,DEM,Texas,ZAVALA,ocd-division/country:us/state:tx/county:zavala,3327,,,,,2008
2016-02-23 21:39:51.312000,tx-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,U. S. Representative,23,Lyle Larson,,,,,REP,Texas,ZAVALA,ocd-division/country:us/state:tx/county:zavala,383,,,,,2008
2016-02-23 21:39:51.312000,tx-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,President/VicePresident,,Total,,,,,,Texas,ZAVALA,ocd-division/country:us/state:tx/county:zavala,3876,,,,,2008
